"","tm","stn_id","ca"
"6972","2018-06-05 03:00:00.0",177,10
"6973","2018-06-05 05:00:00.0",177,7
"6974","2018-06-05 06:00:00.0",177,6
"6975","2018-06-05 06:00:00.0",177,4
"6976","2018-06-05 07:00:00.0",177,2
"6977","2018-06-05 08:00:00.0",177,6
"6978","2018-06-05 10:00:00.0",177,1
"6979","2018-06-05 12:00:00.0",177,3
"6980","2018-06-05 13:00:00.0",177,6
"6981","2018-06-05 15:00:00.0",177,7
"6982","2018-06-05 21:00:00.0",177,2
"6983","2018-06-06 04:00:00.0",177,6
"6984","2018-06-06 11:00:00.0",177,2
"6985","2018-06-06 12:00:00.0",177,1
"6986","2018-06-06 14:00:00.0",177,3
"6987","2018-06-06 15:00:00.0",177,4
"6988","2018-06-06 16:00:00.0",177,4
"6989","2018-06-07 04:00:00.0",177,10
"6990","2018-06-07 05:00:00.0",177,10
"6991","2018-06-07 06:00:00.0",177,10
"6992","2018-06-07 11:00:00.0",177,9
"6993","2018-06-07 14:00:00.0",177,4
"6994","2018-06-08 00:00:00.0",177,4
"6995","2018-06-08 07:00:00.0",177,9
"6996","2018-06-08 13:00:00.0",177,9
"6997","2018-06-08 14:00:00.0",177,9
"6998","2018-06-09 04:00:00.0",177,8
"6999","2018-06-09 08:00:00.0",177,10
"7000","2018-06-09 15:00:00.0",177,10
"7001","2018-06-09 16:00:00.0",177,10
"7002","2018-06-09 16:00:00.0",177,4
"7003","2018-06-09 18:00:00.0",177,2
"7004","2018-06-09 22:00:00.0",177,9
"7005","2018-06-09 23:00:00.0",177,9
"7006","2018-06-10 00:00:00.0",177,2
"7007","2018-06-10 04:00:00.0",177,8
"7008","2018-06-10 06:00:00.0",177,10
"7009","2018-06-10 07:00:00.0",177,10
"7010","2018-06-10 08:00:00.0",177,5
"7011","2018-06-10 09:00:00.0",177,9
"7012","2018-06-10 11:00:00.0",177,9
"7013","2018-06-10 14:00:00.0",177,7
"7014","2018-06-10 14:00:00.0",177,1
"7015","2018-06-10 16:00:00.0",177,9
"7016","2018-06-10 18:00:00.0",177,8
"7017","2018-06-10 21:00:00.0",177,10
"7018","2018-06-11 00:00:00.0",177,9
"7019","2018-06-11 03:00:00.0",177,10
"7020","2018-06-11 05:00:00.0",177,10
"7021","2018-06-11 05:00:00.0",177,5
"7022","2018-06-11 06:00:00.0",177,9
"7023","2018-06-11 07:00:00.0",177,6
"7024","2018-06-11 13:00:00.0",177,9
"7025","2018-06-11 14:00:00.0",177,5
"7026","2018-06-11 15:00:00.0",177,9
"7027","2018-06-11 21:00:00.0",177,9
"7028","2018-06-12 00:00:00.0",177,8
"7029","2018-06-12 02:00:00.0",177,10
"7030","2018-06-12 02:00:00.0",177,8
"7031","2018-06-12 04:00:00.0",177,4
"7032","2018-06-12 07:00:00.0",177,9
"7033","2018-06-12 09:00:00.0",177,8
"7034","2018-06-12 13:00:00.0",177,7
"7035","2018-06-12 18:00:00.0",177,2
"7036","2018-06-13 08:00:00.0",177,5
"7037","2018-06-13 09:00:00.0",177,2
"7038","2018-06-13 11:00:00.0",177,6
"7039","2018-06-13 12:00:00.0",177,7
"7040","2018-06-13 12:00:00.0",177,1
"7041","2018-06-13 13:00:00.0",177,8
"7042","2018-06-13 13:00:00.0",177,4
"7043","2018-06-13 18:00:00.0",177,5
"7044","2018-06-13 18:00:00.0",177,9
"7045","2018-06-13 21:00:00.0",177,8
"7046","2018-06-14 03:00:00.0",177,10
"7047","2018-06-14 04:00:00.0",177,10
"7048","2018-06-14 05:00:00.0",177,10
"7049","2018-06-14 10:00:00.0",177,3
"7050","2018-06-14 11:00:00.0",177,10
"7051","2018-06-14 11:00:00.0",177,7
"7052","2018-06-14 12:00:00.0",177,10
"7053","2018-06-14 14:00:00.0",177,2
"7054","2018-06-14 15:00:00.0",177,6
"7055","2018-06-14 16:00:00.0",177,1
"7056","2018-06-14 17:00:00.0",177,7
"7057","2018-06-14 21:00:00.0",177,9
"7058","2018-06-15 07:00:00.0",177,8
"7059","2018-06-15 08:00:00.0",177,8
"7060","2018-06-15 17:00:00.0",177,9
"7061","2018-06-16 08:00:00.0",177,5
"7062","2018-06-16 09:00:00.0",177,5
"7063","2018-06-16 10:00:00.0",177,2
"7064","2018-06-16 12:00:00.0",177,1
"7065","2018-06-16 13:00:00.0",177,3
"7066","2018-06-16 17:00:00.0",177,2
"7067","2018-06-16 18:00:00.0",177,2
"7068","2018-06-16 21:00:00.0",177,3
"7069","2018-06-17 04:00:00.0",177,3
"7070","2018-06-17 07:00:00.0",177,5
"7071","2018-06-17 12:00:00.0",177,8
"7072","2018-06-17 13:00:00.0",177,9
"7073","2018-06-17 16:00:00.0",177,9
"7074","2018-06-17 17:00:00.0",177,7
"7075","2018-06-18 05:00:00.0",177,9
"7076","2018-06-18 06:00:00.0",177,9
"7077","2018-06-18 08:00:00.0",177,8
"7078","2018-06-18 11:00:00.0",177,6
"7079","2018-06-18 15:00:00.0",177,8
"7080","2018-06-18 16:00:00.0",177,8
"7081","2018-06-19 03:00:00.0",177,6
"7082","2018-06-19 04:00:00.0",177,7
"7083","2018-06-19 05:00:00.0",177,7
"7084","2018-06-19 06:00:00.0",177,8
"7085","2018-06-19 09:00:00.0",177,9
"7086","2018-06-19 09:00:00.0",177,2
"7087","2018-06-19 10:00:00.0",177,7
"7088","2018-06-19 12:00:00.0",177,1
"7089","2018-06-19 13:00:00.0",177,10
"7090","2018-06-19 16:00:00.0",177,10
"7091","2018-06-19 18:00:00.0",177,3
"7092","2018-06-20 02:00:00.0",177,9
"7093","2018-06-20 03:00:00.0",177,10
"7094","2018-06-20 04:00:00.0",177,10
"7095","2018-06-20 05:00:00.0",177,10
"7096","2018-06-20 06:00:00.0",177,10
"7097","2018-06-20 07:00:00.0",177,9
"7098","2018-06-20 09:00:00.0",177,7
"7099","2018-06-20 09:00:00.0",177,5
"7100","2018-06-20 16:00:00.0",177,2
"7101","2018-06-20 16:00:00.0",177,1
"7102","2018-06-20 17:00:00.0",177,2
"7103","2018-06-20 18:00:00.0",177,3
"7104","2018-06-20 21:00:00.0",177,4
"7105","2018-06-21 03:00:00.0",177,8
"7106","2018-06-21 06:00:00.0",177,9
"7107","2018-06-21 10:00:00.0",177,3
"7108","2018-06-22 03:00:00.0",177,6
"7109","2018-06-22 04:00:00.0",177,5
"7110","2018-06-22 07:00:00.0",177,5
"7111","2018-06-22 08:00:00.0",177,2
"7112","2018-06-22 11:00:00.0",177,5
"7113","2018-06-22 14:00:00.0",177,8
"7114","2018-06-23 09:00:00.0",177,9
"7115","2018-06-23 10:00:00.0",177,7
"7116","2018-06-23 21:00:00.0",177,3
"7117","2018-06-24 00:00:00.0",177,2
"7118","2018-06-25 04:00:00.0",177,2
"7119","2018-06-25 11:00:00.0",177,9
"7120","2018-06-25 14:00:00.0",177,7
"7121","2018-06-25 15:00:00.0",177,8
"7122","2018-06-26 02:00:00.0",177,7
"7123","2018-06-26 03:00:00.0",177,4
"7124","2018-06-26 06:00:00.0",177,6
"7125","2018-06-26 07:00:00.0",177,10
"7126","2018-06-26 08:00:00.0",177,10
"7127","2018-06-26 09:00:00.0",177,8
"7128","2018-06-26 10:00:00.0",177,4
"7129","2018-06-26 13:00:00.0",177,9
"7130","2018-06-26 14:00:00.0",177,9
"7131","2018-06-26 15:00:00.0",177,10
"7132","2018-06-26 15:00:00.0",177,9
"7133","2018-06-26 16:00:00.0",177,10
"7134","2018-06-26 18:00:00.0",177,9
"7135","2018-06-26 19:00:00.0",177,10
"7136","2018-06-26 20:00:00.0",177,10
"7137","2018-06-26 22:00:00.0",177,10
"7138","2018-06-26 22:00:00.0",177,9
"7139","2018-06-27 02:00:00.0",177,10
"7140","2018-06-27 03:00:00.0",177,10
"7141","2018-06-27 03:00:00.0",177,6
"7142","2018-06-27 05:00:00.0",177,10
"7143","2018-06-27 08:00:00.0",177,9
"7144","2018-06-27 09:00:00.0",177,10
"7145","2018-06-27 09:00:00.0",177,9
"7146","2018-06-27 10:00:00.0",177,10
"7147","2018-06-27 10:00:00.0",177,9
"7148","2018-06-27 13:00:00.0",177,2
"7149","2018-06-27 14:00:00.0",177,2
"7150","2018-06-28 00:00:00.0",177,8
"7151","2018-06-28 03:00:00.0",177,8
"7152","2018-06-28 05:00:00.0",177,4
"7153","2018-06-28 06:00:00.0",177,9
"7154","2018-06-28 07:00:00.0",177,10
"7155","2018-06-28 07:00:00.0",177,6
"7156","2018-06-28 08:00:00.0",177,10
"7157","2018-06-28 08:00:00.0",177,8
"7158","2018-06-28 09:00:00.0",177,7
"7159","2018-06-28 13:00:00.0",177,9
"7160","2018-06-28 14:00:00.0",177,9
"7161","2018-06-28 15:00:00.0",177,10
"7162","2018-06-28 16:00:00.0",177,10
"7163","2018-06-28 21:00:00.0",177,9
"7164","2018-06-28 22:00:00.0",177,10
"7165","2018-06-29 00:00:00.0",177,10
"7166","2018-06-29 06:00:00.0",177,7
"7167","2018-06-29 10:00:00.0",177,9
"7168","2018-06-29 12:00:00.0",177,7
"7169","2018-06-29 13:00:00.0",177,4
"7170","2018-06-29 14:00:00.0",177,4
"7171","2018-06-29 18:00:00.0",177,1
"7172","2018-06-30 00:00:00.0",177,6
"7173","2018-06-30 03:00:00.0",177,2
"7174","2018-06-30 04:00:00.0",177,10
"7175","2018-06-30 12:00:00.0",177,10
"7176","2018-06-30 13:00:00.0",177,9
"7177","2018-06-30 17:00:00.0",177,1
"7178","2018-06-30 19:00:00.0",177,10
"7179","2018-06-30 19:00:00.0",177,1
"7180","2018-06-30 20:00:00.0",177,2
"7181","2018-07-01 04:00:00.0",177,4
"7182","2018-07-01 05:00:00.0",177,10
"7183","2018-07-01 05:00:00.0",177,3
"7184","2018-07-01 08:00:00.0",177,10
"7185","2018-07-01 09:00:00.0",177,10
"7186","2018-07-01 09:00:00.0",177,9
"7187","2018-07-01 10:00:00.0",177,10
"7188","2018-07-01 11:00:00.0",177,9
"7189","2018-07-01 14:00:00.0",177,4
"7190","2018-07-01 15:00:00.0",177,5
"7191","2018-07-01 16:00:00.0",177,10
"7192","2018-07-01 17:00:00.0",177,10
"7193","2018-07-01 18:00:00.0",177,8
"7194","2018-07-01 23:00:00.0",177,10
"7195","2018-07-02 00:00:00.0",177,10
"7196","2018-07-02 00:00:00.0",177,2
"7197","2018-07-02 01:00:00.0",177,2
"7198","2018-07-02 03:00:00.0",177,10
"7199","2018-07-02 04:00:00.0",177,10
"7200","2018-07-02 05:00:00.0",177,2
"7201","2018-07-02 09:00:00.0",177,8
"7202","2018-07-02 11:00:00.0",177,10
"7203","2018-07-02 12:00:00.0",177,10
"7204","2018-07-02 14:00:00.0",177,9
"7205","2018-07-02 15:00:00.0",177,6
"7206","2018-07-02 18:00:00.0",177,10
"7207","2018-07-02 20:00:00.0",177,10
"7208","2018-07-02 21:00:00.0",177,10
"7209","2018-07-02 22:00:00.0",177,10
"7210","2018-07-03 00:00:00.0",177,8
"7211","2018-07-03 01:00:00.0",177,10
"7212","2018-07-03 02:00:00.0",177,10
"7213","2018-07-03 09:00:00.0",177,1
"7214","2018-07-03 11:00:00.0",177,5
"7215","2018-07-03 13:00:00.0",177,9
"7216","2018-07-03 14:00:00.0",177,7
"7217","2018-07-03 15:00:00.0",177,8
"7218","2018-07-03 21:00:00.0",177,3
"7219","2018-07-04 00:00:00.0",177,3
"7220","2018-07-04 05:00:00.0",177,3
"7221","2018-07-04 09:00:00.0",177,5
"7222","2018-07-04 10:00:00.0",177,9
"7223","2018-07-04 11:00:00.0",177,7
"7224","2018-07-04 11:00:00.0",177,6
"7225","2018-07-04 12:00:00.0",177,7
"7226","2018-07-04 17:00:00.0",177,2
"7227","2018-07-04 18:00:00.0",177,6
"7228","2018-07-04 21:00:00.0",177,8
"7229","2018-07-05 04:00:00.0",177,10
"7230","2018-07-05 09:00:00.0",177,8
"7231","2018-07-05 10:00:00.0",177,8
"7232","2018-07-05 15:00:00.0",177,5
"7233","2018-07-05 17:00:00.0",177,3
"7234","2018-07-05 20:00:00.0",177,10
"7235","2018-07-05 20:00:00.0",177,4
"7236","2018-07-05 22:00:00.0",177,8
"7237","2018-07-06 03:00:00.0",177,5
"7238","2018-07-06 04:00:00.0",177,5
"7239","2018-07-06 10:00:00.0",177,10
"7240","2018-07-06 10:00:00.0",177,9
"7241","2018-07-06 11:00:00.0",177,2
"7242","2018-07-06 12:00:00.0",177,5
"7243","2018-07-06 13:00:00.0",177,9
"7244","2018-07-06 15:00:00.0",177,8
"7245","2018-07-06 18:00:00.0",177,9
"7246","2018-07-06 21:00:00.0",177,7
"7247","2018-07-06 21:00:00.0",177,1
"7248","2018-07-07 03:00:00.0",177,9
"7249","2018-07-07 12:00:00.0",177,3
"7250","2018-07-07 15:00:00.0",177,4
"7251","2018-07-07 18:00:00.0",177,3
"7252","2018-07-08 00:00:00.0",177,3
"7253","2018-07-08 06:00:00.0",177,5
"7254","2018-07-08 08:00:00.0",177,9
"7255","2018-07-08 09:00:00.0",177,7
"7256","2018-07-08 09:00:00.0",177,3
"7257","2018-07-08 10:00:00.0",177,7
"7258","2018-07-08 13:00:00.0",177,2
"7259","2018-07-08 14:00:00.0",177,5
"7260","2018-07-08 15:00:00.0",177,2
"7261","2018-07-08 17:00:00.0",177,8
"7262","2018-07-08 18:00:00.0",177,8
"7263","2018-07-08 18:00:00.0",177,4
"7264","2018-07-09 00:00:00.0",177,2
"7265","2018-07-09 01:00:00.0",177,10
"7266","2018-07-09 01:00:00.0",177,3
"7267","2018-07-09 04:00:00.0",177,9
"7268","2018-07-09 04:00:00.0",177,2
"7269","2018-07-09 08:00:00.0",177,9
"7270","2018-07-09 09:00:00.0",177,9
"7271","2018-07-09 11:00:00.0",177,10
"7272","2018-07-09 12:00:00.0",177,10
"7273","2018-07-09 12:00:00.0",177,6
"7274","2018-07-09 13:00:00.0",177,9
"7275","2018-07-09 16:00:00.0",177,10
"7276","2018-07-09 16:00:00.0",177,9
"7277","2018-07-09 17:00:00.0",177,10
"7278","2018-07-09 18:00:00.0",177,8
"7279","2018-07-09 19:00:00.0",177,1
"7280","2018-07-09 20:00:00.0",177,10
"7281","2018-07-09 20:00:00.0",177,7
"7282","2018-07-09 23:00:00.0",177,10
"7283","2018-07-09 23:00:00.0",177,3
"7284","2018-07-10 00:00:00.0",177,10
"7285","2018-07-10 04:00:00.0",177,1
"7286","2018-07-10 06:00:00.0",177,6
"7287","2018-07-10 06:00:00.0",177,8
"7288","2018-07-10 09:00:00.0",177,9
"7289","2018-07-10 11:00:00.0",177,9
"7290","2018-07-10 14:00:00.0",177,10
"7291","2018-07-10 14:00:00.0",177,8
"7292","2018-07-10 15:00:00.0",177,10
"7293","2018-07-10 16:00:00.0",177,9
"7294","2018-07-10 21:00:00.0",177,8
"7295","2018-07-11 00:00:00.0",177,9
"7296","2018-07-11 00:00:00.0",177,6
"7297","2018-07-11 04:00:00.0",177,10
"7298","2018-07-11 05:00:00.0",177,10
"7299","2018-07-11 07:00:00.0",177,5
"7300","2018-07-11 11:00:00.0",177,9
"7301","2018-07-11 12:00:00.0",177,9
"7302","2018-07-11 14:00:00.0",177,8
"7303","2018-07-11 15:00:00.0",177,2
"7304","2018-07-12 00:00:00.0",177,7
"7305","2018-07-12 05:00:00.0",177,9
"7306","2018-07-12 08:00:00.0",177,8
"7307","2018-07-12 10:00:00.0",177,7
"7308","2018-07-12 13:00:00.0",177,9
"7309","2018-07-12 14:00:00.0",177,6
"7310","2018-07-12 16:00:00.0",177,3
"7311","2018-07-13 00:00:00.0",177,3
"7312","2018-07-13 05:00:00.0",177,9
"7313","2018-07-13 06:00:00.0",177,9
"7314","2018-07-13 11:00:00.0",177,9
"7315","2018-07-13 12:00:00.0",177,9
"7316","2018-07-13 14:00:00.0",177,8
"7317","2018-07-13 16:00:00.0",177,5
"7318","2018-07-13 17:00:00.0",177,2
"7319","2018-07-13 18:00:00.0",177,2
"7320","2018-07-14 03:00:00.0",177,9
"7321","2018-07-14 04:00:00.0",177,10
"7322","2018-07-14 05:00:00.0",177,10
"7323","2018-07-14 08:00:00.0",177,9
"7324","2018-07-14 09:00:00.0",177,9
"7325","2018-07-14 10:00:00.0",177,9
"7326","2018-07-14 13:00:00.0",177,4
"7327","2018-07-15 11:00:00.0",177,4
"7328","2018-07-15 12:00:00.0",177,2
"7329","2018-07-15 13:00:00.0",177,2
"7330","2018-07-17 10:00:00.0",177,1
"7331","2018-07-17 11:00:00.0",177,3
"7332","2018-07-17 13:00:00.0",177,4
"7333","2018-07-17 15:00:00.0",177,6
"7334","2018-07-17 17:00:00.0",177,1
"7335","2018-07-17 18:00:00.0",177,1
"7336","2018-07-18 07:00:00.0",177,1
"7337","2018-07-18 11:00:00.0",177,5
"7338","2018-07-19 12:00:00.0",177,3
"7339","2018-07-19 15:00:00.0",177,4
"7340","2018-07-20 14:00:00.0",177,5
"7341","2018-07-20 16:00:00.0",177,2
"7342","2018-07-20 17:00:00.0",177,3
"7343","2018-07-21 14:00:00.0",177,2
"7344","2018-07-21 15:00:00.0",177,3
"7345","2018-07-21 17:00:00.0",177,3
"7346","2018-07-22 00:00:00.0",177,4
"7347","2018-07-22 06:00:00.0",177,2
"7348","2018-07-22 09:00:00.0",177,4
"7349","2018-07-22 10:00:00.0",177,4
"7350","2018-07-22 14:00:00.0",177,8
"7351","2018-07-22 14:00:00.0",177,1
"7352","2018-07-22 21:00:00.0",177,1
"7353","2018-07-23 04:00:00.0",177,8
"7354","2018-07-23 05:00:00.0",177,8
"7355","2018-07-23 06:00:00.0",177,3
"7356","2018-07-23 08:00:00.0",177,4
"7357","2018-07-23 11:00:00.0",177,7
"7358","2018-07-23 11:00:00.0",177,1
"7359","2018-07-23 12:00:00.0",177,7
"7360","2018-07-23 15:00:00.0",177,4
"7361","2018-07-23 16:00:00.0",177,2
"7362","2018-07-23 18:00:00.0",177,1
"7363","2018-07-25 10:00:00.0",177,5
"7364","2018-07-25 14:00:00.0",177,3
"7365","2018-07-26 03:00:00.0",177,5
"7366","2018-07-26 11:00:00.0",177,7
"7367","2018-07-26 12:00:00.0",177,3
"7368","2018-07-26 14:00:00.0",177,4
"7369","2018-07-26 15:00:00.0",177,2
"7370","2018-07-26 17:00:00.0",177,1
"7371","2018-07-27 06:00:00.0",177,5
"7372","2018-07-27 08:00:00.0",177,4
"7373","2018-07-27 12:00:00.0",177,5
"7374","2018-07-27 16:00:00.0",177,8
"7375","2018-07-27 17:00:00.0",177,8
"7376","2018-07-27 18:00:00.0",177,4
"7377","2018-07-28 15:00:00.0",177,8
"7378","2018-07-28 16:00:00.0",177,10
"7379","2018-07-28 17:00:00.0",177,10
"7380","2018-07-28 21:00:00.0",177,9
"7381","2018-07-29 12:00:00.0",177,1
"7382","2018-07-29 16:00:00.0",177,1
"7383","2018-07-30 05:00:00.0",177,1
"7384","2018-07-30 06:00:00.0",177,3
"7385","2018-07-30 07:00:00.0",177,3
"7386","2018-07-30 12:00:00.0",177,4
"7387","2018-07-30 13:00:00.0",177,4
"7388","2018-07-30 15:00:00.0",177,3
"7389","2018-07-31 06:00:00.0",177,3
"7390","2018-07-31 13:00:00.0",177,1
"7391","2018-07-31 14:00:00.0",177,1
"7392","2018-07-31 15:00:00.0",177,1
"7393","2018-08-02 11:00:00.0",177,3
"7394","2018-08-02 12:00:00.0",177,4
"7395","2018-08-02 14:00:00.0",177,4
"7396","2018-08-02 16:00:00.0",177,3
"7397","2018-08-03 08:00:00.0",177,1
"7398","2018-08-03 11:00:00.0",177,2
"7399","2018-08-03 12:00:00.0",177,5
"7400","2018-08-03 15:00:00.0",177,6
"7401","2018-08-04 11:00:00.0",177,6
"7402","2018-08-04 12:00:00.0",177,7
"7403","2018-08-04 17:00:00.0",177,2
"7404","2018-08-05 03:00:00.0",177,3
"7405","2018-08-05 04:00:00.0",177,3
"7406","2018-08-05 06:00:00.0",177,5
"7407","2018-08-05 08:00:00.0",177,3
"7408","2018-08-05 10:00:00.0",177,8
"7409","2018-08-05 11:00:00.0",177,8
"7410","2018-08-05 15:00:00.0",177,2
"7411","2018-08-05 16:00:00.0",177,1
"7412","2018-08-05 18:00:00.0",177,3
"7413","2018-08-06 00:00:00.0",177,3
"7414","2018-08-06 05:00:00.0",177,5
"7415","2018-08-06 06:00:00.0",177,5
"7416","2018-08-06 06:00:00.0",177,2
"7417","2018-08-06 07:00:00.0",177,1
"7418","2018-08-06 12:00:00.0",177,6
"7419","2018-08-06 14:00:00.0",177,7
"7420","2018-08-06 15:00:00.0",177,7
"7421","2018-08-06 15:00:00.0",177,3
"7422","2018-08-07 05:00:00.0",177,3
"7423","2018-08-07 09:00:00.0",177,2
"7424","2018-08-07 10:00:00.0",177,4
"7425","2018-08-07 11:00:00.0",177,6
"7426","2018-08-07 12:00:00.0",177,8
"7427","2018-08-07 13:00:00.0",177,8
"7428","2018-08-07 15:00:00.0",177,4
"7429","2018-08-07 17:00:00.0",177,6
"7430","2018-08-08 07:00:00.0",177,2
"7431","2018-08-08 08:00:00.0",177,1
"7432","2018-08-08 10:00:00.0",177,7
"7433","2018-08-08 14:00:00.0",177,6
"7434","2018-08-08 15:00:00.0",177,5
"7435","2018-08-08 16:00:00.0",177,3
"7436","2018-08-08 17:00:00.0",177,3
"7437","2018-08-08 18:00:00.0",177,1
"7438","2018-08-08 21:00:00.0",177,4
"7439","2018-08-09 05:00:00.0",177,2
"7440","2018-08-09 06:00:00.0",177,2
"7441","2018-08-09 07:00:00.0",177,3
"7442","2018-08-09 08:00:00.0",177,1
"7443","2018-08-09 09:00:00.0",177,6
"7444","2018-08-09 10:00:00.0",177,9
"7445","2018-08-09 13:00:00.0",177,6
"7446","2018-08-09 14:00:00.0",177,7
"7447","2018-08-09 15:00:00.0",177,3
"7448","2018-08-09 16:00:00.0",177,3
"7449","2018-08-09 17:00:00.0",177,4
"7450","2018-08-09 21:00:00.0",177,1
"7451","2018-08-10 00:00:00.0",177,6
"7452","2018-08-10 09:00:00.0",177,7
"7453","2018-08-10 11:00:00.0",177,5
"7454","2018-08-10 14:00:00.0",177,1
"7455","2018-08-11 03:00:00.0",177,1
"7456","2018-08-11 04:00:00.0",177,3
"7457","2018-08-11 05:00:00.0",177,3
"7458","2018-08-11 08:00:00.0",177,9
"7459","2018-08-11 17:00:00.0",177,3
"7460","2018-08-12 05:00:00.0",177,1
"7461","2018-08-12 05:00:00.0",177,4
"7462","2018-08-12 06:00:00.0",177,3
"7463","2018-08-12 06:00:00.0",177,5
"7464","2018-08-12 06:00:00.0",177,2
"7465","2018-08-12 08:00:00.0",177,2
"7466","2018-08-12 11:00:00.0",177,4
"7467","2018-08-12 12:00:00.0",177,4
"7468","2018-08-12 15:00:00.0",177,7
"7469","2018-08-12 16:00:00.0",177,8
"7470","2018-08-12 16:00:00.0",177,7
"7471","2018-08-12 17:00:00.0",177,8
"7472","2018-08-12 17:00:00.0",177,7
"7473","2018-08-12 18:00:00.0",177,8
"7474","2018-08-12 18:00:00.0",177,3
"7475","2018-08-12 20:00:00.0",177,10
"7476","2018-08-12 21:00:00.0",177,9
"7477","2018-08-13 03:00:00.0",177,4
"7478","2018-08-13 07:00:00.0",177,1
"7479","2018-08-13 13:00:00.0",177,1
"7480","2018-08-13 13:00:00.0",177,3
"7481","2018-08-13 14:00:00.0",177,3
"7482","2018-08-13 18:00:00.0",177,2
"7483","2018-08-13 21:00:00.0",177,7
"7484","2018-08-14 04:00:00.0",177,7
"7485","2018-08-14 06:00:00.0",177,8
"7486","2018-08-14 09:00:00.0",177,1
"7487","2018-08-14 10:00:00.0",177,7
"7488","2018-08-14 11:00:00.0",177,7
"7489","2018-08-14 11:00:00.0",177,3
"7490","2018-08-14 15:00:00.0",177,4
"7491","2018-08-14 16:00:00.0",177,6
"7492","2018-08-14 17:00:00.0",177,1
"7493","2018-08-15 03:00:00.0",177,3
"7494","2018-08-15 09:00:00.0",177,3
"7495","2018-08-15 11:00:00.0",177,4
"7496","2018-08-15 13:00:00.0",177,2
"7497","2018-08-15 14:00:00.0",177,4
"7498","2018-08-15 16:00:00.0",177,3
"7499","2018-08-16 00:00:00.0",177,8
"7500","2018-08-16 04:00:00.0",177,6
"7501","2018-08-16 07:00:00.0",177,7
"7502","2018-08-16 12:00:00.0",177,6
"7503","2018-08-16 12:00:00.0",177,3
"7504","2018-08-16 13:00:00.0",177,7
"7505","2018-08-16 14:00:00.0",177,7
"7506","2018-08-16 16:00:00.0",177,7
"7507","2018-08-16 17:00:00.0",177,5
"7508","2018-08-16 17:00:00.0",177,2
"7509","2018-08-16 19:00:00.0",177,7
"7510","2018-08-16 21:00:00.0",177,7
"7511","2018-08-17 00:00:00.0",177,5
"7512","2018-08-17 03:00:00.0",177,2
"7513","2018-08-17 07:00:00.0",177,1
"7514","2018-08-18 09:00:00.0",177,1
"7515","2018-08-18 12:00:00.0",177,4
"7516","2018-08-18 14:00:00.0",177,5
"7517","2018-08-18 15:00:00.0",177,7
"7518","2018-08-18 18:00:00.0",177,8
"7519","2018-08-18 21:00:00.0",177,9
"7520","2018-08-19 05:00:00.0",177,9
"7521","2018-08-19 06:00:00.0",177,3
"7522","2018-08-19 07:00:00.0",177,5
"7523","2018-08-19 07:00:00.0",177,3
"7524","2018-08-19 09:00:00.0",177,3
"7525","2018-08-19 12:00:00.0",177,4
"7526","2018-08-19 12:00:00.0",177,2
"7527","2018-08-19 13:00:00.0",177,6
"7528","2018-08-19 14:00:00.0",177,7
"7529","2018-08-19 15:00:00.0",177,8
"7530","2018-08-19 16:00:00.0",177,8
"7531","2018-08-19 21:00:00.0",177,7
"7532","2018-08-20 03:00:00.0",177,8
"7533","2018-08-20 11:00:00.0",177,7
"7534","2018-08-20 13:00:00.0",177,8
"7535","2018-08-20 14:00:00.0",177,8
"7536","2018-08-20 15:00:00.0",177,5
"7537","2018-08-20 17:00:00.0",177,6
"7538","2018-08-21 00:00:00.0",177,6
"7539","2018-08-21 00:00:00.0",177,2
"7540","2018-08-21 03:00:00.0",177,7
"7541","2018-08-21 04:00:00.0",177,10
"7542","2018-08-21 05:00:00.0",177,10
"7543","2018-08-21 06:00:00.0",177,5
"7544","2018-08-21 07:00:00.0",177,10
"7545","2018-08-21 10:00:00.0",177,4
"7546","2018-08-21 12:00:00.0",177,10
"7547","2018-08-21 14:00:00.0",177,4
"7548","2018-08-21 15:00:00.0",177,9
"7549","2018-08-21 16:00:00.0",177,6
"7550","2018-08-21 17:00:00.0",177,3
"7551","2018-08-21 18:00:00.0",177,2
"7552","2018-08-21 18:00:00.0",177,3
"7553","2018-08-22 00:00:00.0",177,1
"7554","2018-08-22 13:00:00.0",177,2
"7555","2018-08-22 15:00:00.0",177,1
"7556","2018-08-22 16:00:00.0",177,8
"7557","2018-08-22 18:00:00.0",177,4
"7558","2018-08-23 03:00:00.0",177,9
"7559","2018-08-23 06:00:00.0",177,10
"7560","2018-08-23 07:00:00.0",177,10
"7561","2018-08-23 09:00:00.0",177,2
"7562","2018-08-23 10:00:00.0",177,2
"7563","2018-08-23 12:00:00.0",177,7
"7564","2018-08-23 14:00:00.0",177,10
"7565","2018-08-23 15:00:00.0",177,10
"7566","2018-08-23 15:00:00.0",177,9
"7567","2018-08-23 16:00:00.0",177,9
"7568","2018-08-24 00:00:00.0",177,10
"7569","2018-08-24 06:00:00.0",177,10
"7570","2018-08-24 07:00:00.0",177,10
"7571","2018-08-24 08:00:00.0",177,10
"7572","2018-08-24 08:00:00.0",177,8
"7573","2018-08-24 11:00:00.0",177,10
"7574","2018-08-24 12:00:00.0",177,8
"7575","2018-08-24 13:00:00.0",177,10
"7576","2018-08-24 13:00:00.0",177,8
"7577","2018-08-24 16:00:00.0",177,9
"7578","2018-08-24 17:00:00.0",177,8
"7579","2018-08-24 18:00:00.0",177,8
